categoria,codigo,nombre,precio,costo,existencia_listado,existencia_inicial,codigo_barras,activo,nota
Vapes,7702303915199,VUSEGO MAX MENTHOL ICE,865.00,521.0000,0.00,0.00,7702303915199,sí,
Vapes,7702303617000,VUSEGO MAX WATERMELON 1500,865.00,521.0000,0.00,0.00,7702303617000,sí,
Vapes,7702303923477,VUSESE GO ARANDANOS,520.00,312.7100,0.00,0.00,7702303923477,sí,
"Farmacia, higiene y hogar",8904169416899,AMPICILLIN,30.00,0.0000,0.00,0.00,8904169416899,NO,antibiótico
"Farmacia, higiene y hogar",857424000341,ASSEPTGEL HAND SANITIZER 2 ONZ,60.00,40.0000,0.00,0.00,857424000341,sí,
"Farmacia, higiene y hogar",8906101702589,BOSSMAN PRESERVATIVOS ECO,70.00,25.0000,11.00,11.00,8906101702589,sí,
"Farmacia, higiene y hogar",84233299812166,DRAMANOL 50MG,20.00,9.6000,0.00,0.00,84233299812166,sí,
"Farmacia, higiene y hogar",808829032079,LUCKY LIQUID SOAP ALMOND,85.00,56.5000,0.00,0.00,808829032079,sí,
"Farmacia, higiene y hogar",808829032130,LUCKY LIQUID SOAP MELON,85.00,56.5000,0.00,0.00,808829032130,sí,
"Farmacia, higiene y hogar",7702027041020,NOSOTRAS INVISIBLES UNIDAD,15.00,6.3600,7.00,7.00,7702027041020,sí,
"Farmacia, higiene y hogar",7702027494901,NOSOTRAS PLUS TELA 60 TOALLAS,20.00,7.0000,106.00,106.00,7702027494901,sí,
"Farmacia, higiene y hogar",7702027044168,NOSOTRAS PROTECTOR DIARIO 120,15.00,6.3600,0.00,0.00,7702027044168,sí,
"Farmacia, higiene y hogar",7702027402777,NOSOTRAS TOALLAS NATURAL,15.00,32.3000,-13.00,0.00,7702027402777,sí,
"Farmacia, higiene y hogar",84233299812177,NUBELUZ-SERVILLETAS PQ,20.00,7.0000,0.00,0.00,84233299812177,sí,
"Farmacia, higiene y hogar",8010052120009,PALILLOS SUPER,10.00,5.0000,0.00,0.00,8010052120009,sí,
"Farmacia, higiene y hogar",7702026016616,PAPEL DE BAÑOFAMILIA 2EN 1,25.00,38.1358,0.00,0.00,7702026016616,sí,
"Farmacia, higiene y hogar",84115560,PECTOL EUCALIPTUS,25.00,16.2971,0.00,0.00,84115560,sí,
"Farmacia, higiene y hogar",7702035372154,SINUTA CONGESTION Y GRIPE CALIENTE,40.00,25.0000,0.00,0.00,7702035372154,sí,
"Farmacia, higiene y hogar",7702134372208,SINUTAB PASTILLA,10.00,5.0000,0.00,0.00,7702134372208,sí,
"Farmacia, higiene y hogar",7702031787570,STAYFREE ESPECIAL 2X3,120.00,85.0000,0.00,0.00,7702031787570,sí,
"Farmacia, higiene y hogar",8901790682938,SUNLIN ANTIGRIPAL CAPLETA,10.00,5.0000,0.00,0.00,8901790682938,sí,
"Farmacia, higiene y hogar",7702418004825,VITAMINA C CEBION 500.MG,250.00,145.0000,2.00,2.00,7702418004825,sí,
Automotriz,826942010088,ALFOMBRA METRO CREMA,450.00,290.8900,0.00,0.00,826942010088,sí,
Automotriz,826942010026,ALFOMBRA METRO GRIS,450.00,290.8900,0.00,0.00,826942010026,sí,
Automotriz,826942010033,ALFOMBRA METRO GRIS RATON,450.00,279.7000,0.00,0.00,826942010033,sí,
Automotriz,826942010071,ALFOMBRA METRO MARRON,450.00,279.7000,0.00,0.00,826942010071,sí,
Automotriz,826942010019,ALFOMBRA METRO NEGRA,450.00,290.8900,0.00,0.00,826942010019,sí,
Automotriz,826942654909,ALFOMBRA MOTOR TREND GRIS,1150.00,772.5000,0.00,0.00,826942654909,sí,
Automotriz,826942654893,ALFOMBRA MOTOR TREND NEGRA,1150.00,772.5000,0.00,0.00,826942654893,sí,
Automotriz,826942654916,ALFOMBRE DE GOMA BEIGE 4PIECES,1150.00,733.8700,0.00,0.00,826942654916,sí,
Automotriz,84121130068,AMBIENTADOR MONEY CANELA,100.00,64.0000,0.00,0.00,084121130068,sí,
Automotriz,84121130013,AMBIENTADOR MONEY HOUSE,100.00,64.0000,0.00,0.00,084121130013,sí,
Automotriz,84121130044,AMBIENTADOR MONEY PATPOURRI,100.00,64.0000,0.00,0.00,084121130044,sí,
Automotriz,84233299812161,CORREA ROULUNDS 03PK0540R,120.00,76.0000,0.00,0.00,84233299812161,sí,
Automotriz,84233299812162,CORREA ROULUNDS 3K 0550,120.00,77.0000,0.00,0.00,84233299812162,sí,
Automotriz,84233299812159,CORREA ROULUNDS 3K 1050,160.00,125.0000,0.00,0.00,84233299812159,sí,
Automotriz,84233299812157,CORREA ROULUNDS 3K 1150,190.00,134.0000,0.00,0.00,84233299812157,sí,
Automotriz,84233299812160,CORREA ROULUNDS 6K 2415,650.00,475.0000,0.00,0.00,84233299812160,sí,
Automotriz,84233299812156,CORREA ROULUNDS A4PKK1295R,250.00,190.0000,0.00,0.00,84233299812156,sí,
Automotriz,89269000457,CYCLO ACONDICIONADOR DE,145.00,105.0000,0.00,0.00,089269000457,sí,
Automotriz,89269000198,CYCLO MOTOR FLUSH 15 ONZ,120.00,83.0000,0.00,0.00,089269000198,sí,
Automotriz,8000,EMBUDO USO INTERNO,68.00,120.0000,0.00,0.00,,NO,embudo de uso interno
Automotriz,8877,FORRO DE GUIA SURTIDO,230.00,146.6757,0.00,0.00,,sí,
Automotriz,80,GRAPA DE TRIA VEHICULO,50.00,30.0000,0.00,0.00,,sí,
Automotriz,842071002657,HALVOLINE 10W40 1/4,200.00,143.3617,0.00,0.00,842071002657,sí,
Automotriz,842071002381,HAVOLINE 10W30 1/4,260.00,167.4093,0.00,0.00,842071002381,sí,
Automotriz,842071002411,HAVOLINE 20-W-50,275.00,167.4093,0.00,0.00,842071002411,sí,
Automotriz,842071002428,HAVOLINE 20W-50 GALON,850.00,553.4000,0.00,0.00,842071002428,sí,
Automotriz,842071002442,HAVOLINE ATF TRANSMISION,260.00,155.0835,0.00,0.00,842071002442,sí,
Automotriz,7705808449169,HAVOLINE OUT BOART 2T PQ,160.00,92.5275,0.00,0.00,7705808449169,sí,
Automotriz,842071002725,HAVOLINE OUT BOART GD 2T,260.00,161.0333,0.00,0.00,842071002725,sí,
Automotriz,842071003302,HAVOLINE SAE 50 1/4,250.00,154.5000,0.00,0.00,842071003302,sí,
Automotriz,810822013313,JUICE AIR CHERRY AMBIENTADOR,140.00,87.5000,0.00,0.00,810822013313,sí,
Automotriz,810822013252,JUICE AIR POMEGRANATE,140.00,87.5000,0.00,0.00,810822013252,sí,
Automotriz,810822013306,JUICE COCONUT VENT STICK,140.00,87.5000,0.00,0.00,810822013306,sí,
Automotriz,810822014860,JUICE FRESH LIMEN SLIN SPRAY,125.00,71.1000,0.00,0.00,810822014860,sí,
Automotriz,810822013276,JUICE FRESH LINEN VENT STICK,140.00,87.5000,0.00,0.00,810822013276,sí,
Automotriz,810822013283,JUICE LAVENDER VANILLA VENT STICK,140.00,87.5000,0.00,0.00,810822013283,sí,
Automotriz,810822014853,JUICE MIDNIGHT SLIN SPRAY,125.00,71.1000,0.00,0.00,810822014853,sí,
Automotriz,810822013290,JUICE MIDNIGHT VENT STICK,140.00,87.5000,0.00,0.00,810822013290,sí,
Automotriz,810822013269,JUICE NEW CAR NENT STICK,140.00,87.5000,0.00,0.00,810822013269,sí,
Automotriz,810822014846,JUICE STRAWBERRY SLIM SPRAY,125.00,87.5000,0.00,0.00,810822014846,sí,
Automotriz,810822013245,JUICE STRAWBERRY VENT STICK,140.00,87.5000,0.00,0.00,810822013245,sí,
Automotriz,769848100746,KWIK LIMPIADOR USO EN ESPUMA,210.00,134.0000,0.00,0.00,769848100746,sí,
Automotriz,79238046180,LEXOR ESCOBILLA 18,330.00,219.0000,0.00,0.00,079238046180,sí,
Automotriz,84233299812175,LION SILICON CLEAR,150.00,85.0000,0.00,0.00,84233299812175,sí,
Automotriz,84233299812165,LION SILICON GRIS,160.00,91.0000,0.00,0.00,84233299812165,sí,
Automotriz,84233299812194,LLAVE RUEDA EN CRUZ REFORZADA,350.00,215.0000,0.00,0.00,84233299812194,sí,
Automotriz,79191514009,OIL FILTER GRANDES,160.00,86.0000,0.00,0.00,079191514009,sí,
Automotriz,76333113939,OIL FILTRO PURALATOR L12222,370.00,277.0000,0.00,0.00,076333113939,sí,
Automotriz,859196130080,PRECISA COOLANT ROJO 1GL,190.00,92.0062,0.00,0.00,859196130080,sí,
Automotriz,797496878892,PRESTONE BUG WASH GALON,395.00,250.5867,0.00,0.00,797496878892,sí,
Automotriz,797496863362,PRESTONE CARB & CHOKE CLEANER,190.00,80.0000,0.00,0.00,797496863362,sí,
Automotriz,797496871541,PRESTONE COOLANT GALON,800.00,519.5500,0.00,0.00,797496871541,sí,
Automotriz,797496861573,PRESTONE DESENGRASADOR DE,160.00,105.0000,0.00,0.00,797496861573,sí,
Automotriz,797496865632,PRESTONE DEX - COOL,850.00,506.0000,0.00,0.00,797496865632,sí,
Automotriz,797496860606,PRESTONE INTERIIOR CLEANER 18 OZ,280.00,177.0200,0.00,0.00,797496860606,sí,
Automotriz,797496871343,PRESTONE LIMPIADOR DE CARBURADOR,190.00,121.8888,0.00,0.00,797496871343,sí,
Automotriz,797496861559,PRESTONE LIMPIADOR DE INTERIORES,210.00,140.0000,0.00,0.00,797496861559,sí,
Automotriz,797496658128,PRESTONE OIL ADITIVO,120.00,110.0000,0.00,0.00,797496658128,sí,
Automotriz,797496875723,PRESTONE POWER STEERING AMARILLO,125.00,69.1740,0.00,0.00,797496875723,sí,
Automotriz,797496865489,PRESTONE WHEEL LIMPIADOR DE ARO,170.00,115.0000,0.00,0.00,797496865489,sí,
Automotriz,853313006012,REPARADOR Y ACONDICIONADOR DE,250.00,199.9100,0.00,0.00,853313006012,sí,
Automotriz,8081,SILICON GUNK,325.00,0.0000,0.00,0.00,,sí,
Automotriz,7805040751126,SILICONA MAXIMA PROTECCION 400CC,220.00,159.0000,0.00,0.00,7805040751126,sí,
Automotriz,797496862341,TRANS TAPA-FUGAS,100.00,1464.7490,0.00,0.00,797496862341,sí,
Automotriz,842071002527,URSA 40 1/4,260.00,175.0000,0.00,0.00,842071002527,sí,
Automotriz,842071002565,URSA 50 1/4,260.00,175.0000,0.00,0.00,842071002565,sí,
Automotriz,842071002534,URSA GALON,850.00,499.1417,0.00,0.00,842071002534,sí,
Automotriz,842071002664,URSA HD 15W40 GALON,795.00,499.1417,0.00,0.00,842071002664,sí,
Automotriz,769848100722,WEST ESPUMA LOCA 19 ONZ,430.00,285.0000,0.00,0.00,769848100722,sí,
Automotriz,769848100708,WEST-PINESPUMA 20 ONZ,430.00,285.0000,0.00,0.00,769848100708,sí,
Automotriz,769848100715,WEST-PINESPUMA 4 ONZ,190.00,159.0000,0.00,0.00,769848100715,sí,
Automotriz,79238011133,WIPER BLADE #13,100.00,75.0000,0.00,0.00,079238011133,sí,
Automotriz,79238011164,WIPER BLADE #16,100.00,66.0000,0.00,0.00,079238011164,sí,
Automotriz,79238011188,WIPER BLADE #18,100.00,67.0000,0.00,0.00,079238011188,sí,
Automotriz,79238011508,WIPER BLADE #19,120.00,78.0000,0.00,0.00,079238011508,sí,
Automotriz,79238011225,WIPER BLADE #22,110.00,78.0000,0.00,0.00,079238011225,sí,
Automotriz,79238011478,WIPER BLADE 17,120.00,75.0000,0.00,0.00,079238011478,sí,
Automotriz,79238011492,WIPER BLADE 20,150.00,100.0000,0.00,0.00,079238011492,sí,
Automotriz,79238011157,WIPER BLANDE #15,100.00,66.0000,0.00,0.00,079238011157,sí,
Misceláneos,84233299812153,BOLSA DE REGALO VARIADAS,35.00,19.0000,0.00,0.00,84233299812153,sí,
Misceláneos,8409730014714,BOLSA PARA BOT. BRILLANTE S-4256,50.00,15.0000,0.00,0.00,8409730014714,sí,
Misceláneos,801,BOTELLAS VACIAS,2.00,0.0000,0.00,0.00,,NO,botellas vacías
Misceláneos,77,CINTA PEGANTE PQ,30.00,12.0000,0.00,0.00,,sí,
Misceláneos,84233299812171,CINTA PERGANTE GD,40.00,19.0000,0.00,0.00,84233299812171,sí,
Misceláneos,801248667334,CORDON LLAVERO BANDERA,175.00,75.0000,10.00,10.00,801248667334,sí,
Misceláneos,783094020115,FOCOS RAYOVAC,125.00,75.0000,0.00,0.00,783094020115,sí,
Misceláneos,800,HUACALES CERVECERIA,135.00,100.0000,0.00,0.00,,sí,
Misceláneos,850051002009,POLAOID CAMARA DESECHABLE,330.00,220.0000,0.00,0.00,850051002009,sí,
Misceláneos,7878,"REFRIGERIO,JUGOS",1375.00,8442.9900,0.00,0.00,,NO,"refrigerio: costo 8,442.99 y precio 1,375"
Misceláneos,8888,RENTA DE LOCAL,30000.00,0.0000,0.00,0.00,,NO,"renta del local, no es mercancía"
Misceláneos,8606004528650,SHOPPING REF. CFMM29,60.00,14.4100,0.00,0.00,8606004528650,sí,
Misceláneos,802141257264,SHOPPING REF.RR-8013-S-S,45.00,15.0000,0.00,0.00,802141257264,sí,
Misceláneos,818043000013,SINGLE USE CAMERA 24EXP.,290.00,1.0000,0.00,0.00,818043000013,sí,
Misceláneos,84233299812193,STRIPE LINES CINTA DECORATIVA,70.00,45.0000,0.00,0.00,84233299812193,sí,
Misceláneos,840034240313,THERMO 40 ONZ,400.00,240.0000,0.00,0.00,840034240313,sí,
Misceláneos,8714786213760,TIVETY ABANICO,300.00,208.9166,0.00,0.00,8714786213760,sí,
